place,product,date,cost,competitors_mean_price,hot,rain,snow
Фалькония,Эстус,2218-10-08,5.807020381770814,15.15464583034833,0,0,0
Фалькония,Эстус,2218-10-09,5.757330350921341,15.219194534665283,1,0,0
Фалькония,Эстус,2218-10-10,5.736744889277115,15.18069923481147,1,0,0
Фалькония,Эстус,2218-10-11,5.758406845820961,15.20453742518478,1,0,0
Фалькония,Эстус,2218-10-12,5.755969552749069,15.200219228672255,0,0,1
Фалькония,Эстус,2218-10-13,5.67926045840005,15.30862104428668,0,0,0
Фалькония,Эстус,2218-10-14,5.567782178424939,15.23271048265554,0,0,0
Фалькония,Эстус,2218-10-15,5.5193345466260775,15.242365311900882,0,1,0
Фалькония,Эстус,2218-10-16,5.444546042465363,15.292228067859979,0,0,0
Фалькония,Эстус,2218-10-17,5.40831069912975,15.238483581817327,0,0,0
Фалькония,Эстус,2218-10-18,5.423283113163471,15.246770526689012,1,0,0
Фалькония,Эстус,2218-10-19,5.422376971316354,15.22687442047914,0,0,0
Фалькония,Эстус,2218-10-20,5.354459898111647,15.319955446470264,0,0,0
Фалькония,Эстус,2218-10-21,5.257891646900023,15.229267200927412,0,1,0
Фалькония,Эстус,2218-10-22,5.229188020486604,15.224969239124933,1,0,0
Фалькония,Эстус,2218-10-23,5.17759757683284,15.261975230540164,0,0,0
Фалькония,Эстус,2218-10-24,5.166585816365803,15.196724138067587,0,0,0
Фалькония,Эстус,2218-10-25,5.207378020667162,15.195085684132515,1,0,0
Фалькония,Эстус,2218-10-26,5.231504706653849,15.167047700727197,0,0,0
Фалькония,Эстус,2218-10-27,5.186541090741751,15.253938872679955,0,0,0
Фалькония,Эстус,2218-10-28,5.109686260900808,15.159143122567784,0,0,0
Фалькония,Эстус,2218-10-29,5.096463240653498,15.152908629448582,0,0,0
Фалькония,Эстус,2218-10-30,5.055325956288216,15.190193394054187,0,0,0
Фалькония,Эстус,2218-10-31,5.04916694711319,15.127434844313033,0,0,0
Фалькония,Эстус,2218-11-01,5.088876343863266,15.130454798238784,0,0,0
Фалькония,Эстус,2218-11-02,5.1058956641301965,15.109147408323404,0,0,0
Фалькония,Эстус,2218-11-03,5.047957644598246,15.204703596137382,0,1,0
Фалькония,Эстус,2218-11-04,4.952657877065374,15.120328196617283,0,1,0
Фалькония,Эстус,2218-11-05,4.916139741564346,15.126052747554587,0,0,0
Фалькония,Эстус,2218-11-06,4.84767918623201,15.17658575359641,0,0,0
Фалькония,Эстус,2218-11-07,4.811163943530627,15.128087810684168,0,0,0
Фалькония,Эстус,2218-11-08,4.818618645045444,15.146082777782764,0,0,1
Фалькония,Эстус,2218-11-09,4.802720478670548,15.140152471108086,1,0,0
Фалькония,Эстус,2218-11-10,4.7124978265064845,15.251168225338406,0,0,0
Фалькония,Эстус,2218-11-11,4.586858955017565,15.182015366200298,0,0,0
Фалькония,Эстус,2218-11-12,4.523233601087363,15.202413348348944,0,0,1
Фалькония,Эстус,2218-11-13,4.432115358425847,15.2667732046032,0,0,0
Фалькония,Эстус,2218-11-14,4.378500771973783,15.230979512167064,0,0,0
Фалькония,Эстус,2218-11-15,4.375377843655563,15.260307890430047,0,0,1
Фалькония,Эстус,2218-11-16,4.356209720157302,15.264125345533786,1,0,0
Фалькония,Эстус,2218-11-17,4.270606979569728,15.383126662981791,1,0,0
Фалькония,Эстус,2218-11-18,4.157836389373791,15.320062770029168,0,0,0
Фалькония,Эстус,2218-11-19,4.115449578967145,15.344563722943246,0,0,0
Фалькония,Эстус,2218-11-20,4.053819911706284,15.410997893021916,0,0,0
Фалькония,Эстус,2218-11-21,4.03758361465501,15.375254513438742,0,0,1
Фалькония,Эстус,2218-11-22,4.079137786171639,15.402660587697968,0,1,0
Фалькония,Эстус,2218-11-23,4.111140738139183,15.402679491500146,0,0,1
Фалькония,Эстус,2218-11-24,4.082207555530545,15.516144515788266,0,0,1
Фалькония,Эстус,2218-11-25,4.0304480082649805,15.445983347973433,0,0,1
Фалькония,Эстус,2218-11-26,4.052129340721128,15.462036248630112,1,0,0
Фалькония,Эстус,2218-11-27,4.056251154413618,15.518909623796251,1,0,0
Фалькония,Эстус,2218-11-28,4.106027254047877,15.472752302212571,0,0,0
Фалькония,Эстус,2218-11-29,4.212425807270303,15.489165682390855,0,0,0
Фалькония,Эстус,2218-11-30,4.306711962590278,15.477895258139819,1,0,0
Фалькония,Эстус,2218-12-01,4.336184493634703,15.580056955014953,0,1,0
Фалькония,Эстус,2218-12-02,4.337752328575956,15.498854462438246,0,1,0
Фалькония,Эстус,2218-12-03,4.40663229162348,15.504390504460686,0,0,0
Фалькония,Эстус,2218-12-04,4.450954188188908,15.551513928155668,0,0,1
Фалькония,Эстус,2218-12-05,4.533267167990192,15.49659008591539,0,0,0
Фалькония,Эстус,2218-12-06,4.664097957404907,15.50540582754052,0,0,0
Фалькония,Эстус,2218-12-07,4.774504546715109,15.487856741327052,1,0,0
Фалькония,Эстус,2218-12-08,4.81181655946442,15.585170183683491,0,0,0
Фалькония,Эстус,2218-12-09,4.813208049993425,15.500620362534288,1,0,0
Фалькония,Эстус,2218-12-10,4.874384175528959,15.50433846939111,0,0,0
Фалькония,Эстус,2218-12-11,4.90416822260754,15.551159761058218,0,0,0
Фалькония,Эстус,2218-12-12,4.965983488565417,15.49739505881721,0,1,0
Фалькония,Эстус,2218-12-13,5.0713813771315825,15.50873794231376,1,0,0
Фалькония,Эстус,2218-12-14,5.1525602394703744,15.49495520981486,1,0,0
Фалькония,Эстус,2218-12-15,5.158067282669031,15.597114049630642,0,0,1
Фалькония,Эстус,2218-12-16,5.126330502369503,15.518302068843456,1,0,0
Фалькония,Эстус,2218-12-17,5.154303375143903,15.528443033991735,0,0,1
Фалькония,Эстус,2218-12-18,5.152010118766168,15.58215006722237,0,0,0
Фалькония,Эстус,2218-12-19,5.1839873477856235,15.535503595375195,0,0,0
Фалькония,Эстус,2218-12-20,5.26277476733105,15.553965150720174,0,1,0
Фалькония,Эстус,2218-12-21,5.321400637968435,15.547074413171874,0,0,1
Фалькония,Эстус,2218-12-22,5.309055415065703,15.65568275867504,0,0,0
Фалькония,Эстус,2218-12-23,5.264601447119213,15.582679286370867,0,0,0
Фалькония,Эстус,2218-12-24,5.285202213122435,15.59781201705619,0,0,0
Фалькония,Эстус,2218-12-25,5.280859444647557,15.655545859999968,0,0,1
Фалькония,Эстус,2218-12-26,5.315854272755332,15.611844518884649,0,0,0
